date,TimeCode,Open(JPY/kWh),High(JPY/kWh),Low(JPY/kWh),Close(JPY/kWh),Average(JPY/kWh),TotalTransactionVolume(MWh/h),TransactionNumber
2016/04/10,26,6.39,7,6.39,7,6.8,0.3,2
2016/04/10,27,6.39,7,6.39,7,6.8,0.3,2
2016/04/10,28,6.39,7,6.39,7,6.8,0.3,2
2016/04/10,29,6.39,7,6.39,7,6.8,0.3,2
2016/04/10,30,6.39,7,6.39,7,6.7,0.2,2
2016/04/10,31,6.39,7,6.39,7,6.7,0.2,2
2016/04/10,32,5.87,7,5.87,7,6.44,0.2,2
2016/04/10,33,7,7,7,7,7,0.1,1
2016/04/10,34,6.63,7,6.63,7,6.82,0.2,2
2016/04/10,35,7,7.99,7,7.99,7.5,0.2,2
2016/04/10,36,7,8,7,8,7.5,0.2,2
2016/04/10,37,7,9,7,9,8,0.2,2
2016/04/10,38,7,9.51,7,9.51,8.26,0.2,2
2016/04/10,39,7,9.54,7,9.54,8.27,0.2,2
2016/04/10,40,7,8.96,7,8.96,7.98,0.2,2
2016/04/10,41,7,8.96,7,8.96,7.98,0.2,2
2016/04/10,42,7,8.96,7,8.96,7.98,0.2,2
2016/04/10,43,7,8.96,7,8.96,7.98,0.2,2
2016/04/10,44,7,9,7,9,8.04,0.3,3
2016/04/10,45,7,9,7,9,8.04,0.3,3
2016/04/10,46,7,9,7,9,8.04,0.3,3
2016/04/10,47,7,9,7,9,8.04,0.3,3
2016/04/10,48,7,9,7,9,8.04,0.3,3
2016/04/11,1,7,7,7,7,7,0.1,1
2016/04/11,2,7,7,7,7,7,0.1,1
2016/04/11,3,,,,,,,0
2016/04/11,4,,,,,,,0
2016/04/11,5,,,,,,,0
2016/04/11,6,,,,,,,0
2016/04/11,7,,,,,,,0
2016/04/11,8,,,,,,,0
2016/04/11,9,,,,,,,0
2016/04/11,10,,,,,,,0
2016/04/11,11,,,,,,,0
2016/04/11,12,7,7,7,7,7,0.1,1
2016/04/11,13,7,7,7,7,7,0.2,2
2016/04/11,14,7,7,7,7,7,0.2,2
2016/04/11,15,7,7,7,7,7,1.5,4
2016/04/11,16,7,8.12,7,8.12,7.22,0.5,5
2016/04/11,17,7,8.12,7,8.12,7.28,0.4,3
2016/04/11,18,7,8.12,7,8.12,7.16,0.7,5
2016/04/11,19,7,8.12,7,8.12,7.19,0.6,3
2016/04/11,20,7,8.12,7,8.12,7.16,0.7,3
2016/04/11,21,7,8.12,7,8.12,7.19,0.6,3
2016/04/11,22,6.39,7,6.39,7,6.91,0.7,3
2016/04/11,23,7,7,7,7,7,0.7,3
2016/04/11,24,6.19,7,6.19,7,6.88,0.7,3
2016/04/11,25,6.39,7,6.39,7,6.91,0.7,3
2016/04/11,26,6.39,7,6.39,7,6.91,0.7,3
2016/04/11,27,6.39,7,6.39,7,6.92,0.8,4
2016/04/11,28,6.39,7,6.39,7,6.92,0.8,4
2016/04/11,29,6.39,7,6.39,7,6.93,0.9,4
2016/04/11,30,6.3,7,6.3,7,6.73,1.3,5
2016/04/11,31,7,7,6.31,7,6.77,1.2,4
2016/04/11,32,7,7,7,7,7,0.4,2
2016/04/11,33,11,11,7,7,8,0.4,2
2016/04/11,34,,,,,,,0
2016/04/11,35,7,8.12,7,7,7.14,0.8,4
2016/04/11,36,8.12,8.12,8.12,8.12,8.12,0.1,1
2016/04/11,37,9,9,9,9,9,0.1,1
2016/04/11,38,9,9,9,9,9,0.1,1
2016/04/11,39,9,9,9,9,9,0.1,1
2016/04/11,40,9,9,9,9,9,0.2,2
2016/04/11,41,9,9,9,9,9,0.1,1
2016/04/11,42,7,9,7,9,8.33,0.3,3
2016/04/11,43,7,9,7,9,8.04,0.3,3
2016/04/11,44,7,9,7,9,8.04,0.3,3
2016/04/11,45,7,9,6.35,6.99,6.85,1.4,5
2016/04/11,46,7,9,6.99,6.99,7.39,0.5,3
2016/04/11,47,8,8,6.99,6.99,7.24,0.4,2
2016/04/11,48,7,9,6.99,6.99,7.5,0.4,3
2016/04/12,1,7.99,8,7,7,7.66,0.6,4
2016/04/12,2,7.99,8,7,7,7.5,0.6,4
2016/04/12,3,7.56,7.56,7,7,7.22,0.5,3
2016/04/12,4,7.27,7.27,7,7,7.11,0.5,3
2016/04/12,5,7.32,7.32,6.19,6.19,6.55,1.3,4
2016/04/12,6,7.31,7.31,7,7,7.08,0.4,3
2016/04/12,7,7.27,7.27,7,7,7.18,0.3,2
2016/04/12,8,7.27,7.27,7,7,7.18,0.3,2
2016/04/12,9,7.27,7.27,6.4,6.4,6.41,30.3,4
2016/04/12,10,7.27,7.27,6.4,6.4,6.42,20.5,4
2016/04/12,11,7.28,7.28,7,7,7.17,0.5,3
2016/04/12,12,5.3,7,5.3,7,6.15,0.2,2
2016/04/12,13,8.12,8.12,7,7.57,7.56,0.3,3
2016/04/12,14,8.12,8.12,7,7,7.28,0.4,4
2016/04/12,15,8.12,8.12,7,7,7.28,0.4,4
2016/04/12,16,7.19,7.2,7,7,7.16,0.6,6
2016/04/12,17,6.08,7.19,6.08,7,6.89,0.5,3
2016/04/12,18,6.39,7.31,6.39,7,6.94,0.5,3
2016/04/12,19,6.39,7,6.39,7,6.88,0.5,3
2016/04/12,20,6.39,8.25,6.39,8.25,7.79,0.4,3
2016/04/12,21,6.39,7.56,6.39,7,7.21,0.5,4
2016/04/12,22,6.39,7.59,6.39,7,7.23,0.5,3
2016/04/12,23,6.39,7.19,6.39,7,7.02,0.7,5
2016/04/12,24,6.39,7.19,6.39,7,6.99,0.7,5
2016/04/12,25,5.65,7.5,5.65,7,6.99,0.7,6
2016/04/12,26,5.65,7,5.38,7,6.26,0.4,3
2016/04/12,27,6.39,7.31,4.5,4.5,6.73,0.8,5
2016/04/12,28,6.39,7.31,4.5,4.5,6.73,0.8,5
2016/04/12,29,6.39,8.23,4.5,4.5,7.06,0.9,5
2016/04/12,30,6.31,8.25,4.5,4.5,7.06,0.9,5
2016/04/12,31,6.31,8.25,4.5,4.5,7.06,0.9,5
2016/04/12,32,6.39,8.25,4.5,4.5,7.07,0.9,5
2016/04/12,33,10.69,10.69,8.58,8.58,9.42,0.5,2
2016/04/12,34,8,8.52,8,8.52,8.39,0.4,2
2016/04/12,35,8.25,10.96,8,8,9.81,1,4
2016/04/12,36,9.18,10.31,9.18,10.31,9.75,0.4,2
2016/04/12,37,12.39,12.39,11.39,11.39,11.72,0.6,2
2016/04/12,38,10.31,10.31,10.31,10.31,10.31,0.4,1
2016/04/12,39,9.82,9.82,9.82,9.82,9.82,0.4,1
2016/04/12,40,8.46,9.82,8,9.82,9.11,0.7,3
2016/04/12,41,8,9.81,8,8,8.91,0.4,3
2016/04/12,42,8,9.78,8,8,8.89,0.4,3
2016/04/12,43,8.9,8.9,7,7,7.76,0.5,2
2016/04/12,44,7.3,8.43,7,7,7.61,0.6,4
2016/04/12,45,7.16,8.3,7,7,7.58,0.7,5
2016/04/12,46,9.16,9.16,6.31,7,7.15,1.5,5
2016/04/12,47,7.99,8,7,7,7.62,0.8,5
2016/04/12,48,7.99,8,7,7,7.57,0.7,5
2016/04/13,1,8,8,7.99,8,8,0.5,3
2016/04/13,2,8,8,7,7,7.83,0.6,4
2016/04/13,3,7.99,8,7.12,8,7.78,0.4,3
2016/04/13,4,8,8,7.99,8,8,0.4,3
2016/04/13,5,7.99,8,7.99,8,7.99,0.4,3
2016/04/13,6,7.99,8,7,7,7.66,0.6,4
2016/04/13,7,7.99,8,7,7,7.6,0.5,4
2016/04/13,8,7.99,8,7,7,7.66,0.6,4
2016/04/13,9,7.99,8,6.4,7,6.48,9.6,5
2016/04/13,10,7.99,8,7.99,8,7.99,0.5,3
2016/04/13,11,7.99,8,7.99,8,7.99,0.5,3
2016/04/13,12,7.99,8,7.99,8,7.99,0.5,3
2016/04/13,13,8,8,8,8,8,0.4,3
2016/04/13,14,7.5,8,7.5,8,7.63,0.4,3
2016/04/13,15,7.5,8,7.5,8,7.63,0.4,3
2016/04/13,16,7.99,8,7.5,8,7.8,0.5,4
2016/04/13,17,7.8,8,7.8,8,7.88,0.4,3
2016/04/13,18,7.26,9.06,7.26,8,8.49,0.5,3
2016/04/13,19,8,9.25,8,9.25,8.94,0.4,2
2016/04/13,20,8,9.06,8,9.06,8.85,0.5,2
2016/04/13,21,8,9.25,8,9.25,9,0.5,2
2016/04/13,22,8,9.38,8,9.38,9.1,0.5,2
2016/04/13,23,8,9.73,8,9.73,9.38,0.5,2
2016/04/13,24,8,9.91,8,9.91,9.43,0.4,2
2016/04/13,25,9.82,9.82,8,8,8.61,0.3,3
2016/04/13,26,9.41,9.41,8,8,8.71,0.4,3
2016/04/13,27,25,25,8,9,10.97,0.8,6
2016/04/13,28,25,25,8,9,18.15,1.4,6
2016/04/13,29,25,25,8,9,18.21,1.4,6
2016/04/13,30,25,25,7.8,9,19.37,1.4,5
2016/04/13,31,25,25,8,9,17.12,1.6,8
2016/04/13,32,25,25,8,9,19.53,2,7
2016/04/13,33,25,25,9,11.09,16.41,5.5,6
2016/04/13,34,25,25,8,9,21.89,1.9,5
2016/04/13,35,25,25,8,8,16.57,1.5,8
2016/04/13,36,25,25,8,9,16.39,1.8,8
2016/04/13,37,25,25,8,9,20.3,1.3,5
2016/04/13,38,25,25,8,9,18.66,1.5,6
2016/04/13,39,25,25,8,9,18.89,1,5
2016/04/13,40,8,9.08,8,8.64,8.47,0.6,4
2016/04/13,41,7.8,8.93,7.8,8.93,8.25,0.5,3
2016/04/13,42,7.3,8.89,7.3,8.89,8.08,0.5,3
2016/04/13,43,7.5,7.6,7,7,7.4,0.4,3
2016/04/13,44,7.5,7.5,7,7,7.38,0.4,3
2016/04/13,45,7.99,8,7,7,7.67,0.9,5
2016/04/13,46,7.99,8,7,7,7.58,1,6
2016/04/13,47,7.99,8,7,7,7.54,1,6
2016/04/13,48,7.99,8,7,7,7.42,0.8,5
2016/04/14,1,1,10,1,7.1,6.81,1.1,7
2016/04/14,2,1,10,1,7.1,6.74,0.9,7
2016/04/14,3,1,10,1,7,6.32,1.2,9
2016/04/14,4,1,10,1,7,6.76,1,8
2016/04/14,5,1,10,1,7,6.73,0.9,7
2016/04/14,6,1,7,1,7,4.49,0.5,5
2016/04/14,7,7,7,1,7,5.58,0.5,4
2016/04/14,8,7,7,1,6.44,5.22,0.4,3
2016/04/14,9,7,7,1,6.4,6.26,3.4,4
2016/04/14,10,7,7,1,6.4,6.26,3.4,4
2016/04/14,11,1,7.12,1,6.4,5.87,3.7,6
2016/04/14,12,1,6.19,1,6.19,3.08,0.5,3
2016/04/14,13,1,7,1,7,4.23,0.7,5
2016/04/14,14,1,7,1,7,4.35,0.5,4
2016/04/14,15,10,10,7.12,8.76,8.57,1.4,4
2016/04/14,16,10,10,1,8.79,7.89,1.7,5
2016/04/14,17,11,11,1,9,9.23,3,7
2016/04/14,18,11,11,7.8,9,9.19,4.6,5
2016/04/14,19,1,11,1,11,9.16,0.9,7
2016/04/14,20,1,11,1,9,9.01,6,7
2016/04/14,21,1,11,1,9,8.78,6,8
2016/04/14,22,11,11,7.58,11,10.69,1.1,5
2016/04/14,23,1,11,1,4.2,4.23,122.8,128
2016/04/14,24,11,11,4.2,4.2,4.23,150.9,159
2016/04/14,25,11,11,1,4.2,8.74,6.5,9
2016/04/14,26,1,11,1,4.2,8.15,6,10
2016/04/14,27,11,11,4.2,4.2,8.39,2.8,12
2016/04/14,28,11,11,4.2,8.5,8.3,3,11
2016/04/14,29,11,11,4.2,6.63,7.58,4.9,11
2016/04/14,30,11,15,4.2,6.16,7.62,5.4,12
2016/04/14,31,11,15,4.2,6.21,7.57,5.4,12
2016/04/14,32,7.58,15,4.2,8,8.71,3.4,11
2016/04/14,33,8.12,19,8.06,19,10.87,16,17
2016/04/14,34,11,11.75,7.4,8.8,8.35,3.5,6
2016/04/14,35,1,11,1,9,8.09,3.7,8
2016/04/14,36,11,11,1,9,7.12,1.4,8
2016/04/14,37,1,11,1,8,8.7,1.1,5
2016/04/14,38,1,11,1,8,8.5,1.3,7
2016/04/14,39,11,11,8,9,9.24,1.1,5
2016/04/14,40,11,11,9,9,9.45,0.8,3
2016/04/14,41,11,11,1,9,7.87,1.4,5
2016/04/14,42,11,11,1,9,8.53,1.1,4
2016/04/14,43,11,11,7,9,9.04,1.5,7
2016/04/14,44,11,11,7,7.4,8.13,1.4,7
2016/04/14,45,7.12,9.97,7,7,7.99,1.7,9
2016/04/14,46,1,8.79,1,8,6.86,6.4,10
2016/04/14,47,1,7.12,1,7.12,5.33,1.4,10
2016/04/14,48,1,10,1,7.12,7.45,1.5,9
2016/04/15,1,7.99,8.16,6.99,6.99,7.63,1.6,8
2016/04/15,2,7.99,8,5.93,5.93,7.59,1,7
2016/04/15,3,7.48,8,5.93,5.93,7.3,1,6
2016/04/15,4,7.27,8,6.08,6.08,7.24,1,6
2016/04/15,5,6.05,7.5,4.95,6.22,6.28,0.8,7
2016/04/15,6,6.58,7,5.08,7,6.15,0.5,4
2016/04/15,7,6.68,7.5,5.18,7.5,6.77,0.5,5
2016/04/15,8,7.48,7.5,5.18,7.5,6.93,0.5,4
2016/04/15,9,5.91,7.27,5.91,7,6.55,0.4,4
2016/04/15,10,7.27,7.27,6.96,6.96,7.13,0.4,3
2016/04/15,11,7.27,7.27,6.17,6.96,6.94,0.6,4
2016/04/15,12,5.27,7,4.32,7,5.22,0.6,4
2016/04/15,13,7.06,8,6,8,6.91,0.4,4
2016/04/15,14,6.78,10,6,8,7.37,0.7,5
2016/04/15,15,6.78,8.58,6,8.58,7.01,0.9,7
2016/04/15,16,6.66,8,6.16,8,7.24,0.7,5
2016/04/15,17,6.39,8.4,6.39,8,7.21,1,6
2016/04/15,18,6.44,8.4,5.63,8,6.68,0.9,5
2016/04/15,19,6.38,8,5.88,8,6.47,1.2,5
2016/04/15,20,7.8,8,5.79,8,6.74,0.8,5
2016/04/15,21,6.71,8,6.63,8,7.09,0.9,6
2016/04/15,22,9.27,9.27,6.73,8,7.44,0.9,4
2016/04/15,23,6.52,8.25,6.52,8.25,7.88,1,6
2016/04/15,24,6.49,8,6.49,8,7.01,0.9,6
2016/04/15,25,6.49,7.49,5.04,7,6.58,1.9,8
2016/04/15,26,5.76,7,5.04,7,6.2,1.5,8
2016/04/15,27,9.78,9.78,5.73,5.73,6.92,0.6,4
2016/04/15,28,9.41,15,6.5,8.2,9.29,0.8,5
2016/04/15,29,6.5,8.48,5.9,8.48,7.09,0.8,4
2016/04/15,30,6.56,11,6.06,11,7.69,0.9,6
2016/04/15,31,6.56,11,6.5,11,8.23,1,8
2016/04/15,32,6.57,9.82,5.07,9.82,6.23,1.4,5
2016/04/15,33,8.92,13,7.5,13,9.29,1.1,8
2016/04/15,34,7.89,13,7.5,13,9.21,0.9,6
2016/04/15,35,9.31,13,7.3,13,9,1,8
2016/04/15,36,10.69,13,7.3,13,9.46,1.4,11
2016/04/15,37,11.22,13,8,13,10.3,0.9,6
2016/04/15,38,10.46,13,8,13,10,0.6,5
2016/04/15,39,9.32,13,8,13,9.5,1.5,14
2016/04/15,40,8,9.61,8,8.22,8.81,0.7,6
2016/04/15,41,8,8.2,7.5,7.5,7.86,0.7,4
2016/04/15,42,8.39,8.39,8,8,8.11,0.9,5
2016/04/15,43,7.26,8,7.26,8,7.71,0.6,3
2016/04/15,44,6.61,8.1,6.61,8,7.6,0.8,5
2016/04/15,45,6.58,9.16,6.58,8.1,8.28,0.6,4
2016/04/15,46,7.2,8.51,6.15,8,7.81,0.6,4
2016/04/15,47,6.62,8.15,6.62,7.28,7.35,0.6,4
2016/04/15,48,6.57,8.15,6.57,7.28,7.64,1.2,7
2016/04/16,1,7.5,7.7,7,7,7.24,0.6,4
2016/04/16,2,7.5,7.5,7.2,7.5,7.32,0.5,4
2016/04/16,3,7.5,7.7,7,7,7.29,0.5,4
2016/04/16,4,7.5,7.7,7,7,7.29,0.5,4
2016/04/16,5,7.5,7.5,7,7,7.21,0.3,3
2016/04/16,6,7.5,7.5,7,7,7.21,0.3,3
2016/04/16,7,7.5,7.5,7,7,7.21,0.3,3
2016/04/16,8,7.5,7.5,7,7,7.21,0.3,3
2016/04/16,9,7.5,7.5,7,7,7.21,0.3,3
2016/04/16,10,7.5,7.5,7,7,7.21,0.3,3
2016/04/16,11,7.5,9,7,9,7.55,0.5,4
2016/04/16,12,7.5,8.95,7,8.5,7.6,0.7,5
2016/04/16,13,8,8.95,7.5,8.5,8.28,0.7,5
2016/04/16,14,8,8.95,6.5,8.95,7.48,1,7
2016/04/16,15,8,8.95,6.5,8.95,7.48,1,7
2016/04/16,16,8,8.95,6.5,6.66,7.39,1.1,7
2016/04/16,17,7,7,5.33,6.66,6.71,0.7,6
2016/04/16,18,7,8.95,6.69,6.69,7.21,0.8,6
2016/04/16,19,6.5,7,6.16,6.66,6.67,0.8,7
2016/04/16,20,7,8.95,6.66,6.66,7.16,0.8,6
2016/04/16,21,7,7,6.16,6.66,6.78,0.7,6
2016/04/16,22,7,8.95,6.66,7,7.24,1,7
2016/04/16,23,7,8.95,6.16,7,7,5,10
2016/04/16,24,7,7,6.16,7,6.97,4.9,10
2016/04/16,25,7,7,5.83,7,6.96,4.9,11
2016/04/16,26,7,8.95,5.83,7,6.99,5,10
2016/04/16,27,6.5,7,6.17,7,6.95,4.9,11
2016/04/16,28,6.25,7,6.25,7,6.94,4.9,11
2016/04/16,29,6.66,7.8,6.62,7.8,6.99,5.1,12
2016/04/16,30,6.66,7.8,6.66,7.8,6.98,5,12
2016/04/16,31,6.66,7,6.66,7,6.98,4.9,12
2016/04/16,32,6.66,10.79,6.66,7,7.06,5,12
2016/04/16,33,6.66,7.5,6.66,7,7.02,1,7
2016/04/16,34,6.67,7.5,6.67,7,6.97,0.6,4
2016/04/16,35,7.5,8,7,8,7.39,0.9,5
2016/04/16,36,7.5,9,7,9,7.57,1,6
2016/04/16,37,7.5,10.96,7.5,10.96,8.88,0.8,5
2016/04/16,38,9.61,11.69,7,10.96,10.11,1,7
2016/04/16,39,9.66,10.96,9.66,10.96,10.37,1.1,6
2016/04/16,40,9.65,10.96,7,10.79,9.57,1.2,9
2016/04/16,41,7.5,10.96,7,10.79,8.44,0.8,6
2016/04/16,42,7.5,10.96,7,10.96,8.26,1.1,8
2016/04/16,43,7.5,10.79,7,7,8.02,1,7
2016/04/16,44,7.5,10,7,7,7.59,1,7
2016/04/16,45,7.5,8.95,7,7,7.39,0.9,6
2016/04/16,46,7.5,8.95,7,7,7.41,1.1,8
2016/04/16,47,7.5,8.95,7,7,7.42,1.1,8
2016/04/16,48,7.5,8.95,6.3,7,6.52,4.9,8
2016/04/17,1,7,9.46,7,9.3,8.46,0.6,5
2016/04/17,2,6,8.3,6,8,7.72,0.5,4
2016/04/17,3,7.92,8.8,6.79,8.8,7.58,0.4,3
2016/04/17,4,7.92,8.8,6.79,8.8,7.58,0.4,3
2016/04/17,5,7,10,7,10,7.5,0.6,5
2016/04/17,6,7,9.5,7,9.5,7.83,0.3,2
2016/04/17,7,7,9.8,7,9.8,7.93,0.3,2
2016/04/17,8,8.3,9,8.3,9,8.65,0.2,2
2016/04/17,9,8.4,9.6,8.4,9.6,9,0.2,2
2016/04/17,10,7,9.11,7,9.11,8.06,0.2,2
2016/04/17,11,7,8.91,7,8.91,7.97,0.3,3
2016/04/17,12,8.8,8.8,6.69,8,7.44,0.5,5
2016/04/17,13,8.8,8.8,6.69,8,7.45,0.7,7
2016/04/17,14,8.8,8.8,6.69,8,7.4,0.9,8
2016/04/17,15,8.8,8.8,6.69,8,7.32,1,9
2016/04/17,16,8.8,8.8,6,7,7.24,1.2,10
2016/04/17,17,8.8,8.8,7,7,7.44,1.1,8
2016/04/17,18,8.8,9,7,7,7.64,1.1,8
2016/04/17,19,8.8,9,7,7,7.6,1.2,8
2016/04/17,20,8.8,8.9,7,7,7.39,1,7
2016/04/17,21,8.8,8.9,7,7,7.41,0.9,6
2016/04/17,22,8.8,8.9,7,7,7.37,1,6
2016/04/17,23,8.8,8.9,7,7,7.41,0.9,6
2016/04/17,24,8.8,8.9,7,7,7.41,0.9,6
2016/04/17,25,8.8,8.9,7,7,7.42,0.9,6
2016/04/17,26,8.8,8.9,5.34,5.34,5.73,6,9
2016/04/17,27,8.8,9.2,5.34,5.34,5.81,6,10
2016/04/17,28,8.8,9.2,7,7,7.81,1,6
2016/04/17,29,8.8,8.9,7,7,7.57,1,6
2016/04/17,30,8.8,8.9,6.5,7,7.47,1,6
2016/04/17,31,8.8,8.9,6.5,7,7.47,1,6
2016/04/17,32,8.8,8.9,6.5,7,7.36,0.9,6
2016/04/17,33,8.8,8.9,7,8.19,8.02,5.1,7
2016/04/17,34,8.8,9.08,7,9.08,8.71,5.1,7
2016/04/17,35,8.8,8.9,7,8.48,8.26,4,6
2016/04/17,36,7.5,10.79,7.5,8.62,8.83,2.5,5
2016/04/17,37,7.5,11,7.5,10.96,9.06,2.8,6
2016/04/17,38,7.5,10.96,7.5,10.96,8.98,2.8,6
2016/04/17,39,7.5,10.96,7.5,10.96,9.22,3.1,7
2016/04/17,40,7.5,11,7.5,8.99,9.38,2,7
2016/04/17,41,8.8,10.96,7.5,8.99,9.2,1.9,6
2016/04/17,42,8.8,10.96,7.8,8.74,9.1,1.7,6
2016/04/17,43,8.8,10.96,7.8,10,9.4,0.8,6
2016/04/17,44,8.8,10.96,7,7,8.67,1.1,8
2016/04/17,45,8.8,10.96,7,7,8.65,1,7
2016/04/17,46,8.8,10.96,7,7,8.29,0.9,7
2016/04/17,47,8.8,10.96,6.5,7,8.61,1,7
2016/04/17,48,8.8,10.96,6.5,7,8.61,1,7
2016/04/18,1,6.39,11,6.39,7,8.4,0.9,9
2016/04/18,2,6.39,9.18,6.39,7,7.42,0.7,7
2016/04/18,3,6.39,8,6.39,7,7.25,0.7,7
2016/04/18,4,6.39,8,6.39,7,7.4,0.6,6
2016/04/18,5,6.39,8,6.39,8,7.6,0.4,4
2016/04/18,6,8,8,7.8,7.8,7.95,0.4,4
2016/04/18,7,8,8,7.8,7.8,7.95,0.4,4
2016/04/18,8,8,8,8,8,8,0.3,3
2016/04/18,9,8,8,8,8,8,0.4,4
2016/04/18,10,8,8,8,8,8,0.2,2
2016/04/18,11,8.1,8.1,8,8,8.04,0.5,4
2016/04/18,12,8,9,5.22,8.51,7.68,0.7,7
2016/04/18,13,8,9.18,8,9.18,8.17,0.7,7
2016/04/18,14,8,9.18,8,8.51,8.34,0.8,8
2016/04/18,15,8,9.18,8,9.18,8.31,0.7,7
2016/04/18,16,8,9.4,8,8,8.23,0.6,6
2016/04/18,17,8,8,7,8,7.83,0.6,6
2016/04/18,18,8,9.45,7,8.38,8.2,0.6,5
2016/04/18,19,8,9.69,7,9.69,8.28,0.5,3
2016/04/18,20,8,9.69,7,9.69,8.28,0.5,3
2016/04/18,21,8,9.69,8,9.69,9.27,0.4,3
2016/04/18,22,8,9.69,8,9.69,9.27,0.4,3
2016/04/18,23,8,9.73,8,9.16,9.06,0.6,3
2016/04/18,24,8,9.08,7,7,8.37,0.6,4
2016/04/18,25,7,8.34,7,8.34,7.84,0.6,4
2016/04/18,26,7,9.69,7,9.69,8.16,0.7,5
2016/04/18,27,8,29,8,20,19.4,20.4,9
2016/04/18,28,8,29,7,7,19.59,23.7,14
2016/04/18,29,8,29,7,9,19.35,28.8,16
2016/04/18,30,8,29,6.55,9,19.14,26.8,16
2016/04/18,31,8,20,7,20,19.26,26.7,13
2016/04/18,32,8,20,7,20,19.28,26.9,13
2016/04/18,33,8,20.75,7,20,19.59,28.3,12
2016/04/18,34,8,20,6,11,19.48,30.6,14
2016/04/18,35,8,9.98,7,9.3,8.86,0.8,5
2016/04/18,36,8,8.12,7,8.12,7.89,0.7,7
2016/04/18,37,8,9.82,7,8.57,8.54,0.7,5
2016/04/18,38,8,9.65,7,8.41,8.6,0.8,5
2016/04/18,39,8,9.58,7,8.34,8.55,0.8,5
2016/04/18,40,9.78,9.78,8.06,8.06,8.92,0.4,2
2016/04/18,41,8,9.79,8,9.79,8.71,0.7,5
2016/04/18,42,8,10.24,8,9.74,9.33,0.6,5
2016/04/18,43,8,9,7,8.73,8.09,0.8,6
2016/04/18,44,8,8.73,7,8.73,7.93,0.8,6
2016/04/18,45,8,9.23,6.51,6.51,6.73,4.9,9
2016/04/18,46,8,9.37,6.45,6.45,6.83,5.2,9
2016/04/18,47,8,10.3,6.44,9,6.8,5.1,11
2016/04/18,48,8,9,6.4,9,6.76,5.2,11
2016/04/19,1,8,10,5.56,10,6.87,1.7,9
2016/04/19,2,8,9.5,6.23,9.5,7.87,0.9,8
2016/04/19,3,8,9.16,6.23,6.4,7.72,1,8
2016/04/19,4,8,9.5,6.23,6.4,7.73,0.9,7
2016/04/19,5,8,9.5,6.4,6.4,7.92,0.8,6
2016/04/19,6,8,9.5,7.73,9.5,8.33,0.6,4
2016/04/19,7,8,9.5,7.73,9,8.33,0.6,4
2016/04/19,8,8,9.5,7.73,9,8.33,0.6,4
2016/04/19,9,8,9.5,6.4,6.4,6.72,3.6,5
2016/04/19,10,6.31,9.5,6.31,6.4,6.63,3.5,5
2016/04/19,11,6.17,9.5,6.17,9.5,7.45,0.6,5
2016/04/19,12,6.31,9.5,6.23,9.5,7.81,0.7,7
2016/04/19,13,8,8.61,6.23,8,7.62,0.9,7
2016/04/19,14,8,8.61,6.23,6.23,7.74,1.2,8
2016/04/19,15,8,20,6.23,10,9.41,1.5,9
2016/04/19,16,8,20,7,9.5,10.31,1.2,9
2016/04/19,17,6.56,10.2,6.56,8,8.31,1.9,11
2016/04/19,18,8,10.2,7,8,8.77,1.9,10
2016/04/19,19,10.2,10.2,7,9,8.99,2.1,10
2016/04/19,20,7.8,10.2,7,9.65,8.37,4.1,10
2016/04/19,21,7.8,10.2,7,9.69,8.37,4.1,10
2016/04/19,22,7.8,10.2,7,9.69,8.42,4.2,11
2016/04/19,23,6.8,10.2,6.8,9.65,8.45,4.8,12
2016/04/19,24,7.8,10.2,6.8,9.38,8.33,4.5,12
2016/04/19,25,8,20,7,8,8.76,4.4,13
2016/04/19,26,6.78,20,6.78,8,8.34,3.9,11
2016/04/19,27,6.8,9.3,6.8,9,8.36,2.4,11
2016/04/19,28,6.8,9.31,6.8,8.54,8.42,2.6,11
2016/04/19,29,6.8,21.07,6.8,8.66,10.09,5.1,12
2016/04/19,30,7,21.07,6.8,11,10.87,5.5,14
2016/04/19,31,6.8,11,6.8,11,7.95,4.2,10
2016/04/19,32,6.8,21.07,6.8,11,10.77,4.4,10
2016/04/19,33,6.8,21.07,6.8,7.4,12.11,6.3,13
2016/04/19,34,9.87,20,6.3,6.3,8.67,4.3,12
2016/04/19,35,10.2,10.2,7.4,9,8.23,4.1,12
2016/04/19,36,8,10,7.4,9.1,7.95,3.7,11
2016/04/19,37,8,10,8,9.02,8.77,1.9,11
2016/04/19,38,9.69,20,7.5,8.5,9.39,1.3,10
2016/04/19,39,9.8,20,7.5,8.5,9.63,1.6,11
2016/04/19,40,9.8,10.39,7.5,8.5,8.79,1.6,10
2016/04/19,41,8,20,7.5,8,9.51,1,7
2016/04/19,42,8,20,7.5,8,10.06,1.2,9
2016/04/19,43,8,9.8,7.4,7.4,8.37,1.6,9
2016/04/19,44,7.55,9.8,7.1,9,8.13,1.8,12
2016/04/19,45,8,8.72,6.4,8.7,7.79,1.3,8
2016/04/19,46,8,8.72,6.4,8.5,7.81,1.4,9
2016/04/19,47,8,8.67,6.4,8.5,7.8,1.4,9
2016/04/19,48,8,8.67,6.4,6.4,7.76,1.3,8
2016/04/20,1,8.94,8.94,6.02,6.02,7.94,1,7
2016/04/20,2,8.83,9,6.02,9,8.17,1.1,8
2016/04/20,3,8.76,9.19,6.02,6.02,8.12,1,8
